Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 28/01/2019 - 08:28;;;;
Medidor: 22101013;;Data da Leitura: 28/01/2019 - 07:30;;;;
Data Inicial: 01/11/2018 - 00:00;;Data Final: 25/01/2019 - 23:00;;;;
Id;Data do registro;kWh;kVARhInd;kVARhCap;Fator de Potência: ;Posto horário: 
5369;25/02/2018 - 22:00;103,95;35,385;0;0,94665611;Fora Ponta
5368;25/02/2018 - 21:45;104,58;35,805;0;0,9460874;Fora Ponta
5367;25/02/2018 - 21:30;107,205;37,065;0;0,94510706;Fora Ponta
5366;25/02/2018 - 21:15;105,945;35,805;0;0,94736062;Fora Ponta
5365;25/02/2018 - 21:00;108,465;38,01;0;0,94373009;Fora Ponta
5364;25/02/2018 - 20:45;114,135;38,32499999;0;0,9479833;Fora Ponta
5363;25/02/2018 - 20:30;110,565;36,75;0;0,9489533;Fora Ponta
5362;25/02/2018 - 20:15;111,3;39,48;0;0,94246389;Fora Ponta
5361;25/02/2018 - 20:00;106,575;37,16999999;0;0,94422036;Fora Ponta
5360;25/02/2018 - 19:45;104,37;35,49;0;0,94676113;Fora Ponta
5359;25/02/2018 - 19:30;104,37;34,01999999;0;0,9507666;Fora Ponta
5358;25/02/2018 - 19:15;103,425;33,915;0;0,95021549;Fora Ponta
5357;25/02/2018 - 19:00;101,745;34,75499999;0;0,94631342;Fora Ponta
5356;25/02/2018 - 18:45;103,005;35,27999999;0;0,94604733;Fora Ponta
5355;25/02/2018 - 18:30;103,635;34,96499999;0;0,94752499;Fora Ponta
5354;25/02/2018 - 18:15;105,105;35,91;0;0,94629343;Fora Ponta
5353;25/02/2018 - 18:00;109,305;37,16999999;0;0,94675611;Fora Ponta
5352;25/02/2018 - 17:45;110,775;38,955;0;0,9433694;Fora Ponta
5351;25/02/2018 - 17:30;105,21;37,275;0;0,94259021;Fora Ponta
5350;25/02/2018 - 17:15;108,045;37,69499999;0;0,9441869;Fora Ponta
5349;25/02/2018 - 17:00;108,57;37,905;0;0,9441143;Fora Ponta
5348;25/02/2018 - 16:45;106,05;37,275;0;0,94342065;Fora Ponta
5347;25/02/2018 - 16:30;110,145;38,535;0;0,94390043;Fora Ponta
5346;25/02/2018 - 16:15;108,045;38,22;0;0,94275329;Fora Ponta
5345;25/02/2018 - 16:00;105,105;36,75;0;0,94396122;Fora Ponta
5344;25/02/2018 - 15:45;110,04;39,375;0;0,94153847;Fora Ponta
5343;25/02/2018 - 15:30;110,145;38,955;0;0,94277443;Fora Ponta
5342;25/02/2018 - 15:15;116,445;39,375;0;0,94730771;Fora Ponta
5341;25/02/2018 - 15:00;114,66;39,165;0;0,94631753;Fora Ponta
5340;25/02/2018 - 14:45;108,57;37,8;0;0,94439818;Fora Ponta
5339;25/02/2018 - 14:30;108,99;38,01;0;0,94422649;Fora Ponta
5338;25/02/2018 - 14:15;113,085;38,745;0;0,94601521;Fora Ponta
5337;25/02/2018 - 14:00;112,56;38,745;0;0,94555093;Fora Ponta
5336;25/02/2018 - 13:45;114,03;38,84999999;0;0,94657067;Fora Ponta
5335;25/02/2018 - 13:30;118,125;40,11;0;0,94690093;Fora Ponta
5334;25/02/2018 - 13:15;114,555;38,84999999;0;0,94702113;Fora Ponta
5333;25/02/2018 - 13:00;112,245;38,22;0;0,94662691;Fora Ponta
5332;25/02/2018 - 12:45;110,88;37,065;0;0,94841351;Fora Ponta
5331;25/02/2018 - 12:30;110,46;36,855;0;0,94859308;Fora Ponta
5330;25/02/2018 - 12:15;115,29;38,955;0;0,94738111;Fora Ponta
5329;25/02/2018 - 12:00;114,975;37,695;0;0,95023375;Fora Ponta
5328;25/02/2018 - 11:45;118,65;38,745;0;0,95060039;Fora Ponta
5327;25/02/2018 - 11:30;122,64;38,11499999;0;0,95494434;Fora Ponta
5326;25/02/2018 - 11:15;123,06;37,485;0;0,95660465;Fora Ponta
5325;25/02/2018 - 11:00;119,28;36,64499999;0;0,95590627;Fora Ponta
5324;25/02/2018 - 10:45;118,65;39,05999999;0;0,94985353;Fora Ponta
5323;25/02/2018 - 10:30;116,76;36,96;0;0,95337511;Fora Ponta
5322;25/02/2018 - 10:15;116,025;37,27499999;0;0,95207337;Fora Ponta
5321;25/02/2018 - 10:00;122,43;37,8;0;0,95549507;Fora Ponta
5320;25/02/2018 - 09:45;115,71;37,58999999;0;0,95107211;Fora Ponta
5319;25/02/2018 - 09:30;113,715;37,485;0;0,94973037;Fora Ponta
5318;25/02/2018 - 09:15;114,135;39,58499999;0;0,94478956;Fora Ponta
5317;25/02/2018 - 09:00;112,035;38,11499999;0;0,94671323;Fora Ponta
5316;25/02/2018 - 08:45;112,875;39,05999999;0;0,94501742;Fora Ponta
5315;25/02/2018 - 08:30;113,715;40,425;0;0,94223299;Fora Ponta
5314;25/02/2018 - 08:15;104,37;36,64499999;0;0,94353232;Fora Ponta
5313;25/02/2018 - 08:00;106,47;36,855;0;0,94498607;Fora Ponta
5312;25/02/2018 - 07:45;108,045;36,95999999;0;0,94617139;Fora Ponta
5311;25/02/2018 - 07:30;103,53;37,485;0;0,94026584;Fora Ponta
5310;25/02/2018 - 07:15;104,16;39,79499999;0;0,93414419;Fora Ponta
5309;25/02/2018 - 07:00;101,85;38,745;0;0,93465553;Fora Ponta
5308;25/02/2018 - 06:45;98,28;37,275;0;0,93500894;Fora Ponta
5307;25/02/2018 - 06:30;94,815;36,75;0;0,93241102;Fora Ponta
5306;25/02/2018 - 06:15;91,77;35,175;0;0,93375801;Fora Ponta
5305;25/02/2018 - 06:00;91,56;35,49;0;0,93240543;Fora Ponta
5304;25/02/2018 - 05:45;89,145;32,865;0;0,93826762;Fora Ponta
5303;25/02/2018 - 05:30;89,46;32,445;0;0,94008302;Fora Ponta
5302;25/02/2018 - 05:15;89,145;32,55;0;0,93934034;Fora Ponta
5301;25/02/2018 - 05:00;89,88;32,655;0;0,93988956;Fora Ponta
5300;25/02/2018 - 04:45;89,03999999;32,445;0;0,93956676;Fora Ponta
5299;25/02/2018 - 04:30;89,25;32,86499999;0;0,93839965;Fora Ponta
5298;25/02/2018 - 04:15;85,575;30,13499999;0;0,94322512;Fora Ponta
5297;25/02/2018 - 04:00;89,46;30,975;0;0,94495969;Fora Ponta
5296;25/02/2018 - 03:45;86,41499999;29,82;0;0,94529972;Fora Ponta
5295;25/02/2018 - 03:30;89,03999999;30,765;0;0,94517144;Fora Ponta
5294;25/02/2018 - 03:15;86,415;30,975;0;0,94135311;Fora Ponta
5293;25/02/2018 - 03:00;87,78;30,45;0;0,94477089;Fora Ponta
5292;25/02/2018 - 02:45;89,03999999;32,025;0;0,94098639;Fora Ponta
5291;25/02/2018 - 02:30;92,085;32,235;0;0,94384157;Fora Ponta
5290;25/02/2018 - 02:15;93,03;30,97499999;0;0,94879033;Fora Ponta
5289;25/02/2018 - 02:00;98,7;32,025;0;0,95118268;Fora Ponta
5288;25/02/2018 - 01:45;95,97;32,13;0;0,94826748;Fora Ponta
5287;25/02/2018 - 01:30;93,345;33,075;0;0,94257855;Fora Ponta
5286;25/02/2018 - 01:15;94,08;34,125;0;0,94006881;Fora Ponta
5285;25/02/2018 - 01:00;96,07499999;34,96499999;0;0,93970343;Fora Ponta
5284;25/02/2018 - 00:45;94,91999999;32,97;0;0,94463768;Fora Ponta
5283;25/02/2018 - 00:30;96,6;33,705;0;0,94417791;Fora Ponta
5282;25/02/2018 - 00:15;101,115;34,65;0;0,94599759;Fora Ponta
5281;25/02/2018 - 00:00;100,59;35,69999999;0;0,94240774;Fora Ponta
5280;24/02/2018 - 23:45;97,33499999;35,28;0;0,94014824;Fora Ponta
5279;24/02/2018 - 23:30;98,28;34,545;0;0,94341753;Fora Ponta
5278;24/02/2018 - 23:15;100,59;33,81;0;0,94788876;Fora Ponta
5277;24/02/2018 - 23:00;100,59;34,75499999;0;0,94517359;Fora Ponta
5276;24/02/2018 - 22:45;100,38;34,01999999;0;0,94708629;Fora Ponta
5275;24/02/2018 - 22:30;103,32;34,23;0;0,94926052;Fora Ponta
5274;24/02/2018 - 22:15;105,21;36,54;0;0,94464931;Fora Ponta
5273;24/02/2018 - 22:00;104,895;36,22499999;0;0,94522205;Fora Ponta
5272;24/02/2018 - 21:45;107,415;36,96;0;0,94558887;Fora Ponta
5271;24/02/2018 - 21:30;108,15;37,90499999;0;0,94371542;Fora Ponta
5270;24/02/2018 - 21:15;110,145;38,43;0;0,94418065;Fora Ponta
5269;24/02/2018 - 21:00;113,295;37,8;0;0,94859534;Fora Ponta
5268;24/02/2018 - 20:45;116,865;38,745;0;0,94919375;Fora Ponta
5267;24/02/2018 - 20:30;119,7;37,275;0;0,95477755;Fora Ponta
5266;24/02/2018 - 20:15;114,765;38,01;0;0,9492895;Fora Ponta
5265;24/02/2018 - 20:00;108,885;37,905;0;0,94441076;Fora Ponta
5264;24/02/2018 - 19:45;111,51;37,37999999;0;0,94814626;Fora Ponta
5263;24/02/2018 - 19:30;112,875;37,8;0;0,94824133;Fora Ponta
5262;24/02/2018 - 19:15;110,565;37,485;0;0,94705197;Fora Ponta
5261;24/02/2018 - 19:00;112,245;36,64499999;0;0,95062152;Fora Ponta
5260;24/02/2018 - 18:45;115,815;36,435;0;0,95390886;Fora Ponta
5259;24/02/2018 - 18:30;115,5;36,95999999;0;0,95242414;Fora Ponta
5258;24/02/2018 - 18:15;119,91;38,01;0;0,95325409;Fora Ponta
5257;24/02/2018 - 18:00;116,13;37,8;0;0,95089497;Fora Ponta
5256;24/02/2018 - 17:45;121,8;40,32;0;0,94933597;Fora Ponta
5255;24/02/2018 - 17:30;130,305;43,995;0;0,94745468;Fora Ponta
5254;24/02/2018 - 17:15;129,675;43,15499999;0;0,94883684;Fora Ponta
5253;24/02/2018 - 17:00;127,365;43,05;0;0,94734724;Fora Ponta
5252;24/02/2018 - 16:45;127,155;42,945;0;0,9474241;Fora Ponta
5251;24/02/2018 - 16:30;121,485;41,685;0;0,94586709;Fora Ponta
5250;24/02/2018 - 16:15;127,26;41,58;0;0,95054876;Fora Ponta
5249;24/02/2018 - 16:00;128,415;42,315;0;0,94976491;Fora Ponta
5248;24/02/2018 - 15:45;126;42,735;0;0,94701299;Fora Ponta
5247;24/02/2018 - 15:30;121,17;42,315;0;0,9440877;Fora Ponta
5246;24/02/2018 - 15:15;126,42;43,05;0;0,94661928;Fora Ponta
5245;24/02/2018 - 15:00;126,525;42,945;0;0,94694026;Fora Ponta
5244;24/02/2018 - 14:45;122,85;42,525;0;0,94498607;Fora Ponta
5243;24/02/2018 - 14:30;128,1;44,625;0;0,94434005;Fora Ponta
5242;24/02/2018 - 14:15;129,78;45,78;0;0,94304666;Fora Ponta
5241;24/02/2018 - 14:00;131,145;45,78;0;0,94412908;Fora Ponta
5240;24/02/2018 - 13:45;132,51;47,04;0;0,94238218;Fora Ponta
5239;24/02/2018 - 13:30;131,145;45,15;0;0,94553376;Fora Ponta
5238;24/02/2018 - 13:15;128,205;44,205;0;0,9453812;Fora Ponta
5237;24/02/2018 - 13:00;129,36;42,735;0;0,94952768;Fora Ponta
5236;24/02/2018 - 12:45;131,775;44,73;0;0,94693359;Fora Ponta
5235;24/02/2018 - 12:30;131,46;44,415;0;0,94738905;Fora Ponta
5234;24/02/2018 - 12:15;134,505;44,205;0;0,95000975;Fora Ponta
5233;24/02/2018 - 12:00;135,345;44,30999999;0;0,95036542;Fora Ponta
5232;24/02/2018 - 11:45;131,25;42,63;0;0,95108996;Fora Ponta
5231;24/02/2018 - 11:30;134,295;42,84;0;0,95270051;Fora Ponta
5230;24/02/2018 - 11:15;147,105;44,415;0;0,957317;Fora Ponta
5229;24/02/2018 - 11:00;145,11;44,73;0;0,95562937;Fora Ponta
5228;24/02/2018 - 10:45;143,115;44,94;0;0,95406805;Fora Ponta
5227;24/02/2018 - 10:30;138,39;45,045;0;0,95089612;Fora Ponta
5226;24/02/2018 - 10:15;139,545;44,94;0;0,95185701;Fora Ponta
5225;24/02/2018 - 10:00;139,86;43,785;0;0,95432687;Fora Ponta
5224;24/02/2018 - 09:45;141,54;44,625;0;0,95372157;Fora Ponta
5223;24/02/2018 - 09:30;137,235;43,26;0;0,95373693;Fora Ponta
5222;24/02/2018 - 09:15;139,755;44,51999999;0;0,9528223;Fora Ponta
5221;24/02/2018 - 09:00;142,17;46,305;0;0,95083777;Fora Ponta
5220;24/02/2018 - 08:45;143,325;46,61999999;0;0,95095724;Fora Ponta
5219;24/02/2018 - 08:30;142,065;46,51499999;0;0,95035559;Fora Ponta
5218;24/02/2018 - 08:15;136,08;44,83499999;0;0,94977684;Fora Ponta
5217;24/02/2018 - 08:00;135,66;44,51999999;0;0,95014384;Fora Ponta
5216;24/02/2018 - 07:45;129,255;42,21;0;0,95059615;Fora Ponta
5215;24/02/2018 - 07:30;128,1;40,635;0;0,95319219;Fora Ponta
5214;24/02/2018 - 07:15;121,065;39,79499999;0;0,94999334;Fora Ponta
5213;24/02/2018 - 07:00;111,09;36,12;0;0,95099442;Fora Ponta
5212;24/02/2018 - 06:45;110,25;36,43499999;0;0,949494;Fora Ponta
5211;24/02/2018 - 06:30;103,215;35,175;0;0,9465436;Fora Ponta
5210;24/02/2018 - 06:15;102,27;34,65;0;0,94711597;Fora Ponta
5209;24/02/2018 - 06:00;102,27;34,65;0;0,94711597;Fora Ponta
5208;24/02/2018 - 05:45;101,85;34,86;0;0,9461168;Fora Ponta
5207;24/02/2018 - 05:30;100,8;35,91;0;0,94200802;Fora Ponta
5206;24/02/2018 - 05:15;93,13499999;33,39;0;0,94133304;Fora Ponta
5205;24/02/2018 - 05:00;90,3;32,33999999;0;0,94144433;Fora Ponta
5204;24/02/2018 - 04:45;89,03999999;31,92;0;0,9413394;Fora Ponta
5203;24/02/2018 - 04:30;89,355;32,12999999;0;0,94101421;Fora Ponta
5202;24/02/2018 - 04:15;87,57;31,39499999;0;0,94133263;Fora Ponta
5201;24/02/2018 - 04:00;91,455;33,18;0;0,94004526;Fora Ponta
5200;24/02/2018 - 03:45;91,66499999;32,445;0;0,94269092;Fora Ponta
5199;24/02/2018 - 03:30;94,5;35,175;0;0,93718227;Fora Ponta
5198;24/02/2018 - 03:15;97,125;35,49;0;0,93925862;Fora Ponta
5197;24/02/2018 - 03:00;98,07;36,64499999;0;0,93674069;Fora Ponta
5196;24/02/2018 - 02:45;97,335;37,8;0;0,93217441;Fora Ponta
5195;24/02/2018 - 02:30;95,75999999;36,75;0;0,93360919;Fora Ponta
5194;24/02/2018 - 02:15;96,285;35,80499999;0;0,93729175;Fora Ponta
5193;24/02/2018 - 02:00;95,655;35,69999999;0;0,93687745;Fora Ponta
5192;24/02/2018 - 01:45;95,865;35,385;0;0,93813242;Fora Ponta
5191;24/02/2018 - 01:30;97,755;36,015;0;0,93834311;Fora Ponta
5190;24/02/2018 - 01:15;98,7;37,275;0;0,93550864;Fora Ponta
5189;24/02/2018 - 01:00;101,325;35,91;0;0,94255676;Fora Ponta
5188;24/02/2018 - 00:45;104,895;36,855;0;0,94346013;Fora Ponta
5187;24/02/2018 - 00:30;103,425;37,065;0;0,94137376;Fora Ponta
5186;24/02/2018 - 00:15;102,375;34,335;0;0,94809823;Fora Ponta
5185;24/02/2018 - 00:00;106,26;35,28;0;0,94905775;Fora Ponta
5184;23/02/2018 - 23:45;107,625;35,595;0;0,9494217;Fora Ponta
5183;23/02/2018 - 23:30;107,625;34,545;0;0,95215412;Fora Ponta
5182;23/02/2018 - 23:15;107,835;32,86499999;0;0,956561;Fora Ponta
5181;23/02/2018 - 23:00;108,885;33,915;0;0,95475806;Fora Ponta
5180;23/02/2018 - 22:45;113,715;35,48999999;0;0,9545897;Fora Ponta
5179;23/02/2018 - 22:30;110,985;36,33;0;0,95037779;Fora Ponta
5178;23/02/2018 - 22:15;113,82;36,435;0;0,95239353;Fora Ponta
5177;23/02/2018 - 22:00;115,71;36,64499999;0;0,95333392;Fora Ponta
5176;23/02/2018 - 21:45;117,915;38,11499999;0;0,95152477;Fora Ponta
5175;23/02/2018 - 21:30;117,18;38,955;0;0,94893808;Fora Ponta
5174;23/02/2018 - 21:15;120,855;38,745;0;0,9522607;Fora Ponta
5173;23/02/2018 - 21:00;121,59;39,05999999;0;0,95207987;Fora Ponta
5172;23/02/2018 - 20:45;120,96;40,32;0;0,94868329;Fora Ponta
5171;23/02/2018 - 20:30;124,11;39,06;0;0,95387493;Fora Ponta
5170;23/02/2018 - 20:15;123,48;40,11;0;0,9510816;Fora Ponta
5169;23/02/2018 - 20:00;132,615;42,42;0;0,95245916;Ponta
5168;23/02/2018 - 19:45;130,83;39,79499999;0;0,95672036;Ponta
5167;23/02/2018 - 19:30;127,05;39,9;0;0,95405813;Ponta
5166;23/02/2018 - 19:15;127,89;40,94999999;0;0,95236965;Ponta
5165;23/02/2018 - 19:00;134,505;42,84;0;0,95283782;Ponta
5164;23/02/2018 - 18:45;132,09;43,365;0;0,95010851;Ponta
5163;23/02/2018 - 18:30;132,195;43,785;0;0,94928477;Ponta
5162;23/02/2018 - 18:15;134,715;44,625;0;0,94927354;Ponta
5161;23/02/2018 - 18:00;140,28;47,775;0;0,9466085;Ponta
5160;23/02/2018 - 17:45;152,985;51,03;0;0,94861817;Ponta
5159;23/02/2018 - 17:30;157,185;51,87;0;0,94963053;Ponta
5158;23/02/2018 - 17:15;161,28;53,445;0;0,94923802;Ponta
5157;23/02/2018 - 17:00;170,625;55,44;0;0,95105557;Fora Ponta
5156;23/02/2018 - 16:45;176,505;56,595;0;0,95224639;Fora Ponta
5155;23/02/2018 - 16:30;186,06;56,7;0;0,95656921;Fora Ponta
5154;23/02/2018 - 16:15;195,51;57,96;0;0,95875654;Fora Ponta
5153;23/02/2018 - 16:00;204,96;59,43;0;0,96043966;Fora Ponta
5152;23/02/2018 - 15:45;209,37;57,75;0;0,96400116;Fora Ponta
5151;23/02/2018 - 15:30;215,46;57,435;0;0,96625838;Fora Ponta
5150;23/02/2018 - 15:15;207,165;55,54499999;0;0,96588466;Fora Ponta
5149;23/02/2018 - 15:00;206,325;54,59999999;0;0,96672312;Fora Ponta
5148;23/02/2018 - 14:45;211,995;58,37999999;0;0,96411071;Fora Ponta
5147;23/02/2018 - 14:30;208,425;57,33;0;0,96418986;Fora Ponta
5146;23/02/2018 - 14:15;208,11;56,80499999;0;0,96470763;Fora Ponta
5145;23/02/2018 - 14:00;208,005;56,48999999;0;0,96504431;Fora Ponta
5144;23/02/2018 - 13:45;204,855;55,965;0;0,96464962;Fora Ponta
5143;23/02/2018 - 13:30;206,325;56,7;0;0,96425242;Fora Ponta
5142;23/02/2018 - 13:15;202,86;55,125;0;0,96500547;Fora Ponta
5141;23/02/2018 - 13:00;196,98;53,34;0;0,96523718;Fora Ponta
5140;23/02/2018 - 12:45;194,25;54,80999999;0;0,96242179;Fora Ponta
5139;23/02/2018 - 12:30;192,885;54,39;0;0,96246722;Fora Ponta
5138;23/02/2018 - 12:15;191,52;52,08;0;0,96495889;Fora Ponta
5137;23/02/2018 - 12:00;191,625;52,5;0;0,96445828;Fora Ponta
5136;23/02/2018 - 11:45;187,215;51,66;0;0,96397349;Fora Ponta
5135;23/02/2018 - 11:30;194,565;54,285;0;0,96321194;Fora Ponta
5134;23/02/2018 - 11:15;195,72;56,38499999;0;0,96091857;Fora Ponta
5133;23/02/2018 - 11:00;202,23;58,16999999;0;0,96103285;Fora Ponta
5132;23/02/2018 - 10:45;197,715;56,175;0;0,96192772;Fora Ponta
5131;23/02/2018 - 10:30;198,555;53,97;0;0,96498722;Fora Ponta
5130;23/02/2018 - 10:15;196,35;53,12999999;0;0,96528604;Fora Ponta
5129;23/02/2018 - 10:00;196,14;54,285;0;0,9637688;Fora Ponta
5128;23/02/2018 - 09:45;196,875;53,655;0;0,9648113;Fora Ponta
5127;23/02/2018 - 09:30;199,815;54,495;0;0,96476382;Fora Ponta
5126;23/02/2018 - 09:15;203,07;55,23;0;0,9649478;Fora Ponta
5125;23/02/2018 - 09:00;199,71;54,075;0;0,96524237;Fora Ponta
5124;23/02/2018 - 08:45;196,35;56,48999999;0;0,96101811;Fora Ponta
5123;23/02/2018 - 08:30;191,205;55,86;0;0,95987592;Fora Ponta
5122;23/02/2018 - 08:15;179,025;51,555;0;0,9609476;Fora Ponta
5121;23/02/2018 - 08:00;173,88;51,03;0;0,95953141;Fora Ponta
5120;23/02/2018 - 07:45;168,84;50,82;0;0,95756364;Fora Ponta
5119;23/02/2018 - 07:30;161,28;48,50999999;0;0,95762012;Fora Ponta
5118;23/02/2018 - 07:15;157,605;48,09;0;0,95646527;Fora Ponta
5117;23/02/2018 - 07:00;141,015;42,84;0;0,95682043;Fora Ponta
5116;23/02/2018 - 06:45;132,615;40,11;0;0,95717724;Fora Ponta
5115;23/02/2018 - 06:30;113,715;34,01999999;0;0,95804513;Fora Ponta
5114;23/02/2018 - 06:15;103,845;33,39;0;0,95199851;Fora Ponta
5113;23/02/2018 - 06:00;99,225;32,655;0;0,94988259;Fora Ponta
5112;23/02/2018 - 05:45;96,285;30,975;0;0,95195292;Fora Ponta
5111;23/02/2018 - 05:30;94,91999999;30,555;0;0,951897;Fora Ponta
5110;23/02/2018 - 05:15;93,55499999;29,61;0;0,9533884;Fora Ponta
5109;23/02/2018 - 05:00;91,97999999;31,185;0;0,94704916;Fora Ponta
5108;23/02/2018 - 04:45;96,07499999;33,18;0;0,94521918;Fora Ponta
5107;23/02/2018 - 04:30;95,96999999;34,965;0;0,93958314;Fora Ponta
5106;23/02/2018 - 04:15;95,34;34,23;0;0,94117776;Fora Ponta
5105;23/02/2018 - 04:00;97,01999999;34,75499999;0;0,94141876;Fora Ponta
5104;23/02/2018 - 03:45;101,535;36,54;0;0,94092461;Fora Ponta
5103;23/02/2018 - 03:30;105,42;38,745;0;0,93861416;Fora Ponta
5102;23/02/2018 - 03:15;105,42;38,84999999;0;0,9383112;Fora Ponta
5101;23/02/2018 - 03:00;97,64999999;35,805;0;0,93887631;Fora Ponta
5100;23/02/2018 - 02:45;94,5;35,805;0;0,93512815;Fora Ponta
5099;23/02/2018 - 02:30;98,91;36,435;0;0,93836012;Fora Ponta
5098;23/02/2018 - 02:15;101,22;36,64499999;0;0,94027661;Fora Ponta
5097;23/02/2018 - 02:00;102,585;38,745;0;0,93550022;Fora Ponta
5096;23/02/2018 - 01:45;103,005;39,165;0;0,93471395;Fora Ponta
5095;23/02/2018 - 01:30;103,11;38,535;0;0,9367206;Fora Ponta
5094;23/02/2018 - 01:15;104,16;38,535;0;0,93787414;Fora Ponta
5093;23/02/2018 - 01:00;103,635;38,64;0;0,93699073;Fora Ponta
5092;23/02/2018 - 00:45;110,985;38,745;0;0,94412263;Fora Ponta
5091;23/02/2018 - 00:30;111,09;39,9;0;0,94113663;Fora Ponta
5090;23/02/2018 - 00:15;106,785;36,75;0;0,94557041;Fora Ponta
5089;23/02/2018 - 00:00;107,73;35,385;0;0,95006312;Fora Ponta
5088;22/02/2018 - 23:45;107,52;35,385;0;0,9498823;Fora Ponta
5087;22/02/2018 - 23:30;110,355;35,28;0;0,95250829;Fora Ponta
5086;22/02/2018 - 23:15;116,655;36,75;0;0,95379003;Fora Ponta
5085;22/02/2018 - 23:00;122,535;40,00499999;0;0,95062017;Fora Ponta
5084;22/02/2018 - 22:45;116,55;38,32499999;0;0,9499592;Fora Ponta
5083;22/02/2018 - 22:30;116,76;37,69499999;0;0,95163599;Fora Ponta
5082;22/02/2018 - 22:15;119,49;39,69;0;0,94901634;Fora Ponta
5081;22/02/2018 - 22:00;121,59;39,795;0;0,95039271;Fora Ponta
5080;22/02/2018 - 21:45;121,8;40,32;0;0,94933597;Fora Ponta
5079;22/02/2018 - 21:30;121,59;39,48;0;0,95111853;Fora Ponta
5078;22/02/2018 - 21:15;127,05;40,32;0;0,95315311;Fora Ponta
5077;22/02/2018 - 21:00;124,53;40,53;0;0,95090435;Fora Ponta
5076;22/02/2018 - 20:45;127,89;42,525;0;0,94891676;Fora Ponta
5075;22/02/2018 - 20:30;129,465;41,89499999;0;0,95142457;Fora Ponta
5074;22/02/2018 - 20:15;132,51;43,155;0;0,95084563;Fora Ponta
5073;22/02/2018 - 20:00;133,665;43,89;0;0,9500918;Ponta
5072;22/02/2018 - 19:45;133,245;42,525;0;0,95265921;Ponta
5071;22/02/2018 - 19:30;131,04;41,47499999;0;0,95338618;Ponta
5070;22/02/2018 - 19:15;133,14;42,21;0;0,9532412;Ponta
5069;22/02/2018 - 19:00;133,665;41,58;0;0,95486623;Ponta
5068;22/02/2018 - 18:45;139,125;44,625;0;0,95221531;Ponta
5067;22/02/2018 - 18:30;144,48;46,305;0;0,95228744;Ponta
5066;22/02/2018 - 18:15;143,85;46,62;0;0,95128888;Ponta
5065;22/02/2018 - 18:00;145,74;49,14;0;0,94758532;Ponta
5064;22/02/2018 - 17:45;153,3;49,035;0;0,95246201;Ponta
5063;22/02/2018 - 17:30;158,97;50,4;0;0,95323948;Ponta
5062;22/02/2018 - 17:15;166,005;54,49499999;0;0,95011573;Ponta
5061;22/02/2018 - 17:00;179,025;56,595;0;0,95348964;Fora Ponta
5060;22/02/2018 - 16:45;184,275;54,075;0;0,95953944;Fora Ponta
5059;22/02/2018 - 16:30;184,275;53,55;0;0,9602753;Fora Ponta
5058;22/02/2018 - 16:15;191,31;53,97;0;0,96243551;Fora Ponta
5057;22/02/2018 - 16:00;195,405;53,97;0;0,96391015;Fora Ponta
5056;22/02/2018 - 15:45;192,36;50,715;0;0,9669582;Fora Ponta
5055;22/02/2018 - 15:30;196,035;53,86499999;0;0,96426149;Fora Ponta
5054;22/02/2018 - 15:15;198,555;55,22999999;0;0,96342296;Fora Ponta
5053;22/02/2018 - 15:00;197,4;53,235;0;0,96550658;Fora Ponta
5052;22/02/2018 - 14:45;200,13;54,39;0;0,96499711;Fora Ponta
5051;22/02/2018 - 14:30;197,82;53,75999999;0;0,96499983;Fora Ponta
5050;22/02/2018 - 14:15;201,6;54,59999999;0;0,96522637;Fora Ponta
5049;22/02/2018 - 14:00;203,805;53,86499999;0;0,966803;Fora Ponta
5048;22/02/2018 - 13:45;199,815;52,08;0;0,96767125;Fora Ponta
5047;22/02/2018 - 13:30;198,03;54,18;0;0,96455106;Fora Ponta
5046;22/02/2018 - 13:15;185,955;49,76999999;0;0,96599915;Fora Ponta
5045;22/02/2018 - 13:00;176,4;47,355;0;0,96580422;Fora Ponta
5044;22/02/2018 - 12:45;181,335;49,455;0;0,96476382;Fora Ponta
5043;22/02/2018 - 12:30;180,915;49,03499999;0;0,96517629;Fora Ponta
5042;22/02/2018 - 12:15;186,69;50,925;0;0,96475129;Fora Ponta
5041;22/02/2018 - 12:00;187,95;51,23999999;0;0,96478869;Fora Ponta
5040;22/02/2018 - 11:45;185,745;52,5;0;0,96230011;Fora Ponta
5039;22/02/2018 - 11:30;186,375;52,5;0;0,96254044;Fora Ponta
5038;22/02/2018 - 11:15;186,06;50,295;0;0,96535226;Fora Ponta
5037;22/02/2018 - 11:00;189,525;53,33999999;0;0,96260314;Fora Ponta
5036;22/02/2018 - 10:45;191,94;53,86499999;0;0,96280521;Fora Ponta
5035;22/02/2018 - 10:30;188,055;53,235;0;0,9621901;Fora Ponta
5034;22/02/2018 - 10:15;191,1;52,29;0;0,96454334;Fora Ponta
5033;22/02/2018 - 10:00;189,525;52,605;0;0,96357142;Fora Ponta
5032;22/02/2018 - 09:45;185,22;52,70999999;0;0,96181147;Fora Ponta
5031;22/02/2018 - 09:30;187,32;54,17999999;0;0,96062479;Fora Ponta
5030;22/02/2018 - 09:15;190,155;54,285;0;0,96158403;Fora Ponta
